user_id,POI_id,POI_catid,POI_catid_code,POI_catname,POI_catname_,latitude,longitude,local_time,time_offset,city,countryCode,UTC_time,traj_id
168,4bf02101d4e4d13a12e215a7,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-09 11:10:00,-420,Phoenix,US,2012/4/9 18:10,168_2
168,4e8c7f417ee63153eb9e3ed3,381bc73eeb6e431b8fbb222affcc23be,3,Travel & Transport,Travel & Transport,33.438412,-112.005535,2012-04-11 08:53:00,-420,Phoenix,US,2012/4/11 15:53,168_3
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-11 09:34:00,-420,Phoenix,US,2012/4/11 16:34,168_3
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-11 09:47:00,-420,Phoenix,US,2012/4/11 16:47,168_3
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-11 10:21:00,-420,Phoenix,US,2012/4/11 17:21,168_3
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-11 10:26:00,-420,Phoenix,US,2012/4/11 17:26,168_3
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-11 10:45:00,-420,Phoenix,US,2012/4/11 17:45,168_3
168,4f0bffb4e4b0baf8306c49d7,576b7ba6a9464841b8a7f90b0ebe3b23,4,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-11 11:25:00,-420,Phoenix,US,2012/4/11 18:25,168_3
168,4aabe4a4f964a520bb5a20e3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.464762,-112.073815,2012-04-11 16:22:00,-420,Phoenix,US,2012/4/11 23:22,168_3
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-11 16:45:00,-420,Phoenix,US,2012/4/11 23:45,168_3
168,4ae5e789f964a52007a321e3,8d76d281bb3c4abdaaa55b48ccae42bd,1,Asian Restaurant,Food,33.465472,-112.082981,2012-04-11 19:47:00,-420,Phoenix,US,2012/4/12 2:47,168_3
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-11 21:13:00,-420,Phoenix,US,2012/4/12 4:13,168_3
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-11 21:50:00,-420,Phoenix,US,2012/4/12 4:50,168_3
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-12 05:04:00,-420,Phoenix,US,2012/4/12 12:04,168_3
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-12 05:08:00,-420,Phoenix,US,2012/4/12 12:08,168_3
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-12 05:30:00,-420,Phoenix,US,2012/4/12 12:30,168_3
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-12 05:43:00,-420,Phoenix,US,2012/4/12 12:43,168_3
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-12 05:58:00,-420,Phoenix,US,2012/4/12 12:58,168_3
168,4bd768a2e914a593bc2f51fa,381bc73eeb6e431b8fbb222affcc23be,3,Airport Terminal,Travel & Transport,33.436060999999995,-111.996818,2012-04-12 06:06:00,-420,Phoenix,US,2012/4/12 13:06,168_3
168,4bf02101d4e4d13a12e215a7,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-12 06:30:00,-420,Phoenix,US,2012/4/12 13:30,168_3
168,4d84196f61676dcb88626be4,381bc73eeb6e431b8fbb222affcc23be,3,General Travel,Travel & Transport,33.436297,-112.000983,2012-04-14 14:05:00,-420,Phoenix,US,2012/4/14 21:05,168_4
168,4dba1044f7b144688ff1319c,381bc73eeb6e431b8fbb222affcc23be,3,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-14 14:21:00,-420,Phoenix,US,2012/4/14 21:21,168_4
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-14 15:18:00,-420,Phoenix,US,2012/4/14 22:18,168_4
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-14 15:27:00,-420,Phoenix,US,2012/4/14 22:27,168_4
168,4d79c272f29ab60c2311f20a,ada52efdb4ff42e7a27909aae9e37c9a,10,Home (private),Residence,33.501775,-112.077445,2012-04-14 15:30:00,-420,Phoenix,US,2012/4/14 22:30,168_4
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-14 15:42:00,-420,Phoenix,US,2012/4/14 22:42,168_4
168,4f0bffb4e4b0baf8306c49d7,576b7ba6a9464841b8a7f90b0ebe3b23,4,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-14 17:48:00,-420,Phoenix,US,2012/4/15 0:48,168_4
168,4aec87edf964a52057c821e3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.495619,-112.073802,2012-04-14 18:12:00,-420,Phoenix,US,2012/4/15 1:12,168_4
168,4ad88a33f964a520241221e3,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Convenience Store,Shop & Service,33.494285999999995,-112.079206,2012-04-14 18:26:00,-420,Phoenix,US,2012/4/15 1:26,168_4
168,4a595b91f964a5204bb91fe3,8d76d281bb3c4abdaaa55b48ccae42bd,1,American Restaurant,Food,33.506915,-112.074183,2012-04-14 21:40:00,-420,Phoenix,US,2012/4/15 4:40,168_4
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-16 06:53:00,-420,Phoenix,US,2012/4/16 13:53,168_5
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-16 07:08:00,-420,Phoenix,US,2012/4/16 14:08,168_5
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-16 07:29:00,-420,Phoenix,US,2012/4/16 14:29,168_5
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-16 07:37:00,-420,Phoenix,US,2012/4/16 14:37,168_5
168,4db62bf593a017099dfbc1eb,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Bank,Shop & Service,33.43655,-111.997583,2012-04-16 08:27:00,-420,Phoenix,US,2012/4/16 15:27,168_5
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-17 06:46:00,-420,Phoenix,US,2012/4/17 13:46,168_5
168,4e8c7f417ee63153eb9e3ed3,381bc73eeb6e431b8fbb222affcc23be,3,Travel & Transport,Travel & Transport,33.438412,-112.005535,2012-04-18 08:47:00,-420,Phoenix,US,2012/4/18 15:47,168_6
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-18 08:55:00,-420,Phoenix,US,2012/4/18 15:55,168_6
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-18 08:58:00,-420,Phoenix,US,2012/4/18 15:58,168_6
168,4d84196f61676dcb88626be4,381bc73eeb6e431b8fbb222affcc23be,3,General Travel,Travel & Transport,33.436297,-112.000983,2012-04-18 09:12:00,-420,Phoenix,US,2012/4/18 16:12,168_6
168,4dba1044f7b144688ff1319c,381bc73eeb6e431b8fbb222affcc23be,3,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-18 09:21:00,-420,Phoenix,US,2012/4/18 16:21,168_6
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-18 09:31:00,-420,Phoenix,US,2012/4/18 16:31,168_6
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-18 09:47:00,-420,Phoenix,US,2012/4/18 16:47,168_6
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-18 10:05:00,-420,Phoenix,US,2012/4/18 17:05,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-18 10:38:00,-420,Phoenix,US,2012/4/18 17:38,168_6
168,4d79c272f29ab60c2311f20a,ada52efdb4ff42e7a27909aae9e37c9a,10,Home (private),Residence,33.501775,-112.077445,2012-04-18 10:59:00,-420,Phoenix,US,2012/4/18 17:59,168_6
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-18 13:39:00,-420,Phoenix,US,2012/4/18 20:39,168_6
168,4f0bffb4e4b0baf8306c49d7,576b7ba6a9464841b8a7f90b0ebe3b23,4,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-18 14:16:00,-420,Phoenix,US,2012/4/18 21:16,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-19 07:07:00,-420,Phoenix,US,2012/4/19 14:07,168_6
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-19 13:57:00,-420,Phoenix,US,2012/4/19 20:57,168_6
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-19 15:44:00,-420,Phoenix,US,2012/4/19 22:44,168_6
168,4abd5667f964a520cb8920e3,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.448853,-112.073931,2012-04-19 15:45:00,-420,Phoenix,US,2012/4/19 22:45,168_6
168,4aec5f71f964a52071c621e3,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.520454,-112.099745,2012-04-19 16:26:00,-420,Phoenix,US,2012/4/19 23:26,168_6
168,4ade7633f964a520037621e3,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Grocery Store,Shop & Service,33.521415000000005,-112.09548,2012-04-19 17:50:00,-420,Phoenix,US,2012/4/20 0:50,168_6
168,4aec5f71f964a52071c621e3,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.520454,-112.099745,2012-04-19 18:37:00,-420,Phoenix,US,2012/4/20 1:37,168_6
168,4d79c272f29ab60c2311f20a,ada52efdb4ff42e7a27909aae9e37c9a,10,Home (private),Residence,33.501775,-112.077445,2012-04-19 20:13:00,-420,Phoenix,US,2012/4/20 3:13,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-19 20:13:00,-420,Phoenix,US,2012/4/20 3:13,168_6
168,4ae5e789f964a52007a321e3,8d76d281bb3c4abdaaa55b48ccae42bd,1,Asian Restaurant,Food,33.465472,-112.082981,2012-04-19 20:26:00,-420,Phoenix,US,2012/4/20 3:26,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-19 22:06:00,-420,Phoenix,US,2012/4/20 5:06,168_6
168,4b08a1b2f964a520e00f23e3,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Wine Shop,Shop & Service,33.510046,-112.045634,2012-04-20 17:54:00,-420,Phoenix,US,2012/4/21 0:54,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-20 20:00:00,-420,Phoenix,US,2012/4/21 3:00,168_6
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-20 20:33:00,-420,Phoenix,US,2012/4/21 3:33,168_6
168,4d90b5601d06b1f7855e7a3b,381bc73eeb6e431b8fbb222affcc23be,3,Airport Terminal,Travel & Transport,33.436299,-111.999556,2012-04-20 20:34:00,-420,Phoenix,US,2012/4/21 3:34,168_6
168,4abdee78f964a520838b20e3,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Grocery Store,Shop & Service,33.488271999999995,-112.081581,2012-04-20 21:34:00,-420,Phoenix,US,2012/4/21 4:34,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-20 22:37:00,-420,Phoenix,US,2012/4/21 5:37,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-21 07:21:00,-420,Phoenix,US,2012/4/21 14:21,168_6
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-22 11:38:00,-420,Phoenix,US,2012/4/22 18:38,168_7
168,4bf02101d4e4d13a12e215a7,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-22 16:42:00,-420,Phoenix,US,2012/4/22 23:42,168_7
168,4dba1044f7b144688ff1319c,381bc73eeb6e431b8fbb222affcc23be,3,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-22 17:40:00,-420,Phoenix,US,2012/4/23 0:40,168_7
168,4b2ad184f964a5203bb024e3,817e7bc9a68a418988aa7dd1e810ad1b,9,Gay Bar,Nightlife Spot,33.483868,-112.075948,2012-04-22 18:29:00,-420,Phoenix,US,2012/4/23 1:29,168_7
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-22 19:25:00,-420,Phoenix,US,2012/4/23 2:25,168_7
168,4d79c272f29ab60c2311f20a,ada52efdb4ff42e7a27909aae9e37c9a,10,Home (private),Residence,33.501775,-112.077445,2012-04-22 19:26:00,-420,Phoenix,US,2012/4/23 2:26,168_7
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-22 20:27:00,-420,Phoenix,US,2012/4/23 3:27,168_7
168,4f0bffb4e4b0baf8306c49d7,576b7ba6a9464841b8a7f90b0ebe3b23,4,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-22 21:33:00,-420,Phoenix,US,2012/4/23 4:33,168_7
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-23 04:13:00,-420,Phoenix,US,2012/4/23 11:13,168_7
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-23 05:22:00,-420,Phoenix,US,2012/4/23 12:22,168_7
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-23 05:57:00,-420,Phoenix,US,2012/4/23 12:57,168_7
168,4e2666998877d0ffee80b7ef,381bc73eeb6e431b8fbb222affcc23be,3,General Travel,Travel & Transport,33.447844,-111.988,2012-04-23 06:02:00,-420,Phoenix,US,2012/4/23 13:02,168_7
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-23 06:08:00,-420,Phoenix,US,2012/4/23 13:08,168_7
168,4bd768a2e914a593bc2f51fa,381bc73eeb6e431b8fbb222affcc23be,3,Airport Terminal,Travel & Transport,33.436060999999995,-111.996818,2012-04-23 06:23:00,-420,Phoenix,US,2012/4/23 13:23,168_7
168,4db62bf593a017099dfbc1eb,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Bank,Shop & Service,33.43655,-111.997583,2012-04-23 06:46:00,-420,Phoenix,US,2012/4/23 13:46,168_7
168,4bf02101d4e4d13a12e215a7,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-25 17:43:00,-420,Phoenix,US,2012/4/26 0:43,168_8
168,449e9fb9f964a520c0341fe3,381bc73eeb6e431b8fbb222affcc23be,3,Airport,Travel & Transport,33.435624,-112.003066,2012-04-25 17:59:00,-420,Phoenix,US,2012/4/26 0:59,168_8
168,4dba1044f7b144688ff1319c,381bc73eeb6e431b8fbb222affcc23be,3,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-25 18:04:00,-420,Phoenix,US,2012/4/26 1:04,168_8
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-25 18:19:00,-420,Phoenix,US,2012/4/26 1:19,168_8
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-25 18:57:00,-420,Phoenix,US,2012/4/26 1:57,168_8
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-25 21:15:00,-420,Phoenix,US,2012/4/26 4:15,168_8
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-25 23:47:00,-420,Phoenix,US,2012/4/26 6:47,168_8
168,4d79c272f29ab60c2311f20a,ada52efdb4ff42e7a27909aae9e37c9a,10,Home (private),Residence,33.501775,-112.077445,2012-04-26 04:55:00,-420,Phoenix,US,2012/4/26 11:55,168_8
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-26 05:07:00,-420,Phoenix,US,2012/4/26 12:07,168_8
168,4bf02101d4e4d13a12e215a7,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-28 07:41:00,-420,Phoenix,US,2012/4/28 14:41,168_9
168,4d84196f61676dcb88626be4,381bc73eeb6e431b8fbb222affcc23be,3,General Travel,Travel & Transport,33.436297,-112.000983,2012-04-28 07:54:00,-420,Phoenix,US,2012/4/28 14:54,168_9
168,4dba1044f7b144688ff1319c,381bc73eeb6e431b8fbb222affcc23be,3,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-28 08:05:00,-420,Phoenix,US,2012/4/28 15:05,168_9
168,4a82c5cdf964a52054f91fe3,381bc73eeb6e431b8fbb222affcc23be,3,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-28 08:18:00,-420,Phoenix,US,2012/4/28 15:18,168_9
168,4c85b06347cc224bce9ba39f,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-28 08:36:00,-420,Phoenix,US,2012/4/28 15:36,168_9
168,4bfb637b8f32ef3b981605aa,381bc73eeb6e431b8fbb222affcc23be,3,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-28 08:55:00,-420,Phoenix,US,2012/4/28 15:55,168_9
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-28 09:02:00,-420,Phoenix,US,2012/4/28 16:02,168_9
168,4e7fa10fb8f76e28c2deef16,576b7ba6a9464841b8a7f90b0ebe3b23,4,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-28 09:40:00,-420,Phoenix,US,2012/4/28 16:40,168_9
168,4f0bffb4e4b0baf8306c49d7,576b7ba6a9464841b8a7f90b0ebe3b23,4,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-28 13:57:00,-420,Phoenix,US,2012/4/28 20:57,168_9
168,413ba880f964a520311b1fe3,8d76d281bb3c4abdaaa55b48ccae42bd,1,Chinese Restaurant,Food,33.485847,-112.06903,2012-04-28 19:49:00,-420,Phoenix,US,2012/4/29 2:49,168_9
168,4ae4899af964a5206a9b21e3,8fcae63bd0ff40a3ac73a7ecc21bb0a0,8,Drugstore / Pharmacy,Shop & Service,33.487849,-112.074505,2012-04-28 20:43:00,-420,Phoenix,US,2012/4/29 3:43,168_9
168,4c2e27dc260bc9289b341bd3,ada52efdb4ff42e7a27909aae9e37c9a,10,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-28 21:17:00,-420,Phoenix,US,2012/4/29 4:17,168_9
168,4f0bffb4e4b0baf8306c49d7,576b7ba6a9464841b8a7f90b0ebe3b23,4,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-28 23:51:00,-420,Phoenix,US,2012/4/29 6:51,168_9
