user_id,POI_id,POI_catid,POI_catid_code,POI_catname,POI_catname_,latitude,longitude,local_time,time_offset,city,countryCode,UTC_time,SplitTag,traj_id,norm_in_day_time
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-08 16:27:00,-420,Phoenix,US,2012/4/8 23:27,train,168_2,0.6854166666666667
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-09 05:48:00,-420,Phoenix,US,2012/4/9 12:48,train,168_2,0.24166666666666667
168,4f0bffb4e4b0baf8306c49d7,990da1c80a024e73bdcb1496c08293a5,173,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-09 06:09:00,-420,Phoenix,US,2012/4/9 13:09,train,168_2,0.25625
168,4bd768a2e914a593bc2f51fa,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.436060999999995,-111.996818,2012-04-09 06:34:00,-420,Phoenix,US,2012/4/9 13:34,train,168_2,0.27361111111111114
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-09 06:54:00,-420,Phoenix,US,2012/4/9 13:54,train,168_2,0.2875
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-09 11:02:00,-420,Phoenix,US,2012/4/9 18:02,train,168_2,0.4597222222222222
168,4bf02101d4e4d13a12e215a7,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-09 11:10:00,-420,Phoenix,US,2012/4/9 18:10,train,168_2,0.4652777777777778
168,4e8c7f417ee63153eb9e3ed3,a667b515200e471b9a60cc5554e2f015,19,Travel & Transport,Travel & Transport,33.438412,-112.005535,2012-04-11 08:53:00,-420,Phoenix,US,2012/4/11 15:53,train,168_3,0.3701388888888889
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-11 09:34:00,-420,Phoenix,US,2012/4/11 16:34,train,168_3,0.39861111111111114
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-11 09:47:00,-420,Phoenix,US,2012/4/11 16:47,train,168_3,0.4076388888888889
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-11 10:21:00,-420,Phoenix,US,2012/4/11 17:21,train,168_3,0.43125
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-11 10:26:00,-420,Phoenix,US,2012/4/11 17:26,train,168_3,0.43472222222222223
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-11 10:45:00,-420,Phoenix,US,2012/4/11 17:45,train,168_3,0.4479166666666667
168,4f0bffb4e4b0baf8306c49d7,990da1c80a024e73bdcb1496c08293a5,173,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-11 11:25:00,-420,Phoenix,US,2012/4/11 18:25,train,168_3,0.4756944444444444
168,4aabe4a4f964a520bb5a20e3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.464762,-112.073815,2012-04-11 16:22:00,-420,Phoenix,US,2012/4/11 23:22,train,168_3,0.6819444444444445
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-11 16:45:00,-420,Phoenix,US,2012/4/11 23:45,train,168_3,0.6979166666666666
168,4ae5e789f964a52007a321e3,910b05ae48e14b0bb47b6550159156e3,155,Asian Restaurant,Food,33.465472,-112.082981,2012-04-11 19:47:00,-420,Phoenix,US,2012/4/12 2:47,train,168_3,0.8243055555555555
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-11 21:13:00,-420,Phoenix,US,2012/4/12 4:13,train,168_3,0.8840277777777777
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-11 21:50:00,-420,Phoenix,US,2012/4/12 4:50,train,168_3,0.9097222222222222
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-12 05:04:00,-420,Phoenix,US,2012/4/12 12:04,train,168_3,0.2111111111111111
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-12 05:08:00,-420,Phoenix,US,2012/4/12 12:08,train,168_3,0.21388888888888888
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-12 05:30:00,-420,Phoenix,US,2012/4/12 12:30,train,168_3,0.22916666666666666
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-12 05:43:00,-420,Phoenix,US,2012/4/12 12:43,train,168_3,0.23819444444444443
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-12 05:58:00,-420,Phoenix,US,2012/4/12 12:58,train,168_3,0.24861111111111112
168,4bd768a2e914a593bc2f51fa,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.436060999999995,-111.996818,2012-04-12 06:06:00,-420,Phoenix,US,2012/4/12 13:06,train,168_3,0.25416666666666665
168,4bf02101d4e4d13a12e215a7,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-12 06:30:00,-420,Phoenix,US,2012/4/12 13:30,train,168_3,0.2708333333333333
168,4d84196f61676dcb88626be4,576c4c7484bd4ec5b96b52a17db81bac,352,General Travel,Travel & Transport,33.436297,-112.000983,2012-04-14 14:05:00,-420,Phoenix,US,2012/4/14 21:05,train,168_4,0.5868055555555556
168,4dba1044f7b144688ff1319c,a41b788b852f4daeb030f073a6c25c07,264,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-14 14:21:00,-420,Phoenix,US,2012/4/14 21:21,train,168_4,0.5979166666666667
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-14 15:18:00,-420,Phoenix,US,2012/4/14 22:18,train,168_4,0.6375
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-14 15:27:00,-420,Phoenix,US,2012/4/14 22:27,train,168_4,0.64375
168,4d79c272f29ab60c2311f20a,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.501775,-112.077445,2012-04-14 15:30:00,-420,Phoenix,US,2012/4/14 22:30,train,168_4,0.6458333333333334
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-14 15:42:00,-420,Phoenix,US,2012/4/14 22:42,train,168_4,0.6541666666666667
168,4f0bffb4e4b0baf8306c49d7,990da1c80a024e73bdcb1496c08293a5,173,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-14 17:48:00,-420,Phoenix,US,2012/4/15 0:48,train,168_4,0.7416666666666667
168,4aec87edf964a52057c821e3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.495619,-112.073802,2012-04-14 18:12:00,-420,Phoenix,US,2012/4/15 1:12,train,168_4,0.7583333333333333
168,4ad88a33f964a520241221e3,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,Shop & Service,33.494285999999995,-112.079206,2012-04-14 18:26:00,-420,Phoenix,US,2012/4/15 1:26,train,168_4,0.7680555555555556
168,4a595b91f964a5204bb91fe3,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.506915,-112.074183,2012-04-14 21:40:00,-420,Phoenix,US,2012/4/15 4:40,train,168_4,0.9027777777777778
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-16 06:53:00,-420,Phoenix,US,2012/4/16 13:53,train,168_5,0.28680555555555554
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-16 07:08:00,-420,Phoenix,US,2012/4/16 14:08,train,168_5,0.2972222222222222
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-16 07:29:00,-420,Phoenix,US,2012/4/16 14:29,train,168_5,0.31180555555555556
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-16 07:37:00,-420,Phoenix,US,2012/4/16 14:37,train,168_5,0.3173611111111111
168,4db62bf593a017099dfbc1eb,0935da85d4ae4f6cbebd37d1df042005,185,Bank,Shop & Service,33.43655,-111.997583,2012-04-16 08:27:00,-420,Phoenix,US,2012/4/16 15:27,train,168_5,0.35208333333333336
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-17 06:46:00,-420,Phoenix,US,2012/4/17 13:46,train,168_5,0.28194444444444444
168,4e8c7f417ee63153eb9e3ed3,a667b515200e471b9a60cc5554e2f015,19,Travel & Transport,Travel & Transport,33.438412,-112.005535,2012-04-18 08:47:00,-420,Phoenix,US,2012/4/18 15:47,train,168_6,0.3659722222222222
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-18 08:55:00,-420,Phoenix,US,2012/4/18 15:55,train,168_6,0.3715277777777778
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-18 08:58:00,-420,Phoenix,US,2012/4/18 15:58,train,168_6,0.3736111111111111
168,4d84196f61676dcb88626be4,576c4c7484bd4ec5b96b52a17db81bac,352,General Travel,Travel & Transport,33.436297,-112.000983,2012-04-18 09:12:00,-420,Phoenix,US,2012/4/18 16:12,train,168_6,0.38333333333333336
168,4dba1044f7b144688ff1319c,a41b788b852f4daeb030f073a6c25c07,264,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-18 09:21:00,-420,Phoenix,US,2012/4/18 16:21,train,168_6,0.38958333333333334
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-18 09:31:00,-420,Phoenix,US,2012/4/18 16:31,train,168_6,0.39652777777777776
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-18 09:47:00,-420,Phoenix,US,2012/4/18 16:47,train,168_6,0.4076388888888889
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-18 10:05:00,-420,Phoenix,US,2012/4/18 17:05,train,168_6,0.4201388888888889
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-18 10:38:00,-420,Phoenix,US,2012/4/18 17:38,train,168_6,0.44305555555555554
168,4d79c272f29ab60c2311f20a,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.501775,-112.077445,2012-04-18 10:59:00,-420,Phoenix,US,2012/4/18 17:59,train,168_6,0.4576388888888889
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-18 13:39:00,-420,Phoenix,US,2012/4/18 20:39,train,168_6,0.56875
168,4f0bffb4e4b0baf8306c49d7,990da1c80a024e73bdcb1496c08293a5,173,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-18 14:16:00,-420,Phoenix,US,2012/4/18 21:16,train,168_6,0.5944444444444444
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-19 07:07:00,-420,Phoenix,US,2012/4/19 14:07,train,168_6,0.2965277777777778
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-19 13:57:00,-420,Phoenix,US,2012/4/19 20:57,train,168_6,0.58125
168,4c85b06347cc224bce9ba39f,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.448251,-112.07376200000002,2012-04-19 15:44:00,-420,Phoenix,US,2012/4/19 22:44,train,168_6,0.6555555555555556
168,4abd5667f964a520cb8920e3,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.448853,-112.073931,2012-04-19 15:45:00,-420,Phoenix,US,2012/4/19 22:45,train,168_6,0.65625
168,4aec5f71f964a52071c621e3,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.520454,-112.099745,2012-04-19 16:26:00,-420,Phoenix,US,2012/4/19 23:26,train,168_6,0.6847222222222222
168,4ade7633f964a520037621e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.521415000000005,-112.09548,2012-04-19 17:50:00,-420,Phoenix,US,2012/4/20 0:50,train,168_6,0.7430555555555556
168,4aec5f71f964a52071c621e3,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.520454,-112.099745,2012-04-19 18:37:00,-420,Phoenix,US,2012/4/20 1:37,train,168_6,0.7756944444444445
168,4d79c272f29ab60c2311f20a,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.501775,-112.077445,2012-04-19 20:13:00,-420,Phoenix,US,2012/4/20 3:13,train,168_6,0.8423611111111111
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-19 20:13:00,-420,Phoenix,US,2012/4/20 3:13,train,168_6,0.8423611111111111
168,4ae5e789f964a52007a321e3,910b05ae48e14b0bb47b6550159156e3,155,Asian Restaurant,Food,33.465472,-112.082981,2012-04-19 20:26:00,-420,Phoenix,US,2012/4/20 3:26,train,168_6,0.8513888888888889
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-19 22:06:00,-420,Phoenix,US,2012/4/20 5:06,train,168_6,0.9208333333333333
168,4b08a1b2f964a520e00f23e3,89eaa9e76df9447393adede8fc8b44cd,164,Wine Shop,Shop & Service,33.510046,-112.045634,2012-04-20 17:54:00,-420,Phoenix,US,2012/4/21 0:54,train,168_6,0.7458333333333333
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-20 20:00:00,-420,Phoenix,US,2012/4/21 3:00,train,168_6,0.8333333333333334
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-20 20:33:00,-420,Phoenix,US,2012/4/21 3:33,train,168_6,0.85625
168,4d90b5601d06b1f7855e7a3b,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.436299,-111.999556,2012-04-20 20:34:00,-420,Phoenix,US,2012/4/21 3:34,train,168_6,0.8569444444444444
168,4abdee78f964a520838b20e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.488271999999995,-112.081581,2012-04-20 21:34:00,-420,Phoenix,US,2012/4/21 4:34,train,168_6,0.8986111111111111
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-20 22:37:00,-420,Phoenix,US,2012/4/21 5:37,train,168_6,0.9423611111111111
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-21 07:21:00,-420,Phoenix,US,2012/4/21 14:21,train,168_6,0.30625
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-22 11:38:00,-420,Phoenix,US,2012/4/22 18:38,train,168_7,0.4847222222222222
168,4bf02101d4e4d13a12e215a7,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-22 16:42:00,-420,Phoenix,US,2012/4/22 23:42,train,168_7,0.6958333333333333
168,4dba1044f7b144688ff1319c,a41b788b852f4daeb030f073a6c25c07,264,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-22 17:40:00,-420,Phoenix,US,2012/4/23 0:40,train,168_7,0.7361111111111112
168,4b2ad184f964a5203bb024e3,064daa50ba5d4246b72ea2f93a19a78a,354,Gay Bar,Nightlife Spot,33.483868,-112.075948,2012-04-22 18:29:00,-420,Phoenix,US,2012/4/23 1:29,train,168_7,0.7701388888888889
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-22 19:25:00,-420,Phoenix,US,2012/4/23 2:25,train,168_7,0.8090277777777778
168,4d79c272f29ab60c2311f20a,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.501775,-112.077445,2012-04-22 19:26:00,-420,Phoenix,US,2012/4/23 2:26,train,168_7,0.8097222222222222
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-22 20:27:00,-420,Phoenix,US,2012/4/23 3:27,train,168_7,0.8520833333333333
168,4f0bffb4e4b0baf8306c49d7,990da1c80a024e73bdcb1496c08293a5,173,Field,Outdoors & Recreation,33.501437,-112.07413,2012-04-22 21:33:00,-420,Phoenix,US,2012/4/23 4:33,train,168_7,0.8979166666666667
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-23 04:13:00,-420,Phoenix,US,2012/4/23 11:13,train,168_7,0.17569444444444443
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-23 05:22:00,-420,Phoenix,US,2012/4/23 12:22,train,168_7,0.22361111111111112
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-23 05:57:00,-420,Phoenix,US,2012/4/23 12:57,train,168_7,0.24791666666666667
168,4e2666998877d0ffee80b7ef,576c4c7484bd4ec5b96b52a17db81bac,352,General Travel,Travel & Transport,33.447844,-111.988,2012-04-23 06:02:00,-420,Phoenix,US,2012/4/23 13:02,train,168_7,0.2513888888888889
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-23 06:08:00,-420,Phoenix,US,2012/4/23 13:08,train,168_7,0.25555555555555554
168,4bd768a2e914a593bc2f51fa,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.436060999999995,-111.996818,2012-04-23 06:23:00,-420,Phoenix,US,2012/4/23 13:23,train,168_7,0.2659722222222222
168,4db62bf593a017099dfbc1eb,0935da85d4ae4f6cbebd37d1df042005,185,Bank,Shop & Service,33.43655,-111.997583,2012-04-23 06:46:00,-420,Phoenix,US,2012/4/23 13:46,train,168_7,0.28194444444444444
168,4bf02101d4e4d13a12e215a7,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-25 17:43:00,-420,Phoenix,US,2012/4/26 0:43,train,168_8,0.7381944444444445
168,449e9fb9f964a520c0341fe3,d10b904561624510ac517c143d3ec50c,119,Airport,Travel & Transport,33.435624,-112.003066,2012-04-25 17:59:00,-420,Phoenix,US,2012/4/26 0:59,train,168_8,0.7493055555555556
168,4dba1044f7b144688ff1319c,a41b788b852f4daeb030f073a6c25c07,264,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-25 18:04:00,-420,Phoenix,US,2012/4/26 1:04,train,168_8,0.7527777777777778
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-25 18:19:00,-420,Phoenix,US,2012/4/26 1:19,train,168_8,0.7631944444444444
168,4bfb637b8f32ef3b981605aa,0b930a0245ff477a933890dbbe344d0f,227,Train Station,Travel & Transport,33.501412,-112.073821,2012-04-25 18:57:00,-420,Phoenix,US,2012/4/26 1:57,train,168_8,0.7895833333333333
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-25 21:15:00,-420,Phoenix,US,2012/4/26 4:15,train,168_8,0.8854166666666666
168,4c2e27dc260bc9289b341bd3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.501622999999995,-112.074397,2012-04-25 23:47:00,-420,Phoenix,US,2012/4/26 6:47,train,168_8,0.9909722222222223
168,4d79c272f29ab60c2311f20a,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.501775,-112.077445,2012-04-26 04:55:00,-420,Phoenix,US,2012/4/26 11:55,train,168_8,0.2048611111111111
168,4e7fa10fb8f76e28c2deef16,0b5817ff78e943bc9fd7436a113f0a6e,279,City,Outdoors & Recreation,33.503444,-112.073675,2012-04-26 05:07:00,-420,Phoenix,US,2012/4/26 12:07,train,168_8,0.21319444444444444
168,4bf02101d4e4d13a12e215a7,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,Shop & Service,33.43736,-111.999649,2012-04-28 07:41:00,-420,Phoenix,US,2012/4/28 14:41,train,168_9,0.32013888888888886
168,4d84196f61676dcb88626be4,576c4c7484bd4ec5b96b52a17db81bac,352,General Travel,Travel & Transport,33.436297,-112.000983,2012-04-28 07:54:00,-420,Phoenix,US,2012/4/28 14:54,train,168_9,0.32916666666666666
168,4dba1044f7b144688ff1319c,a41b788b852f4daeb030f073a6c25c07,264,Bus Station,Travel & Transport,33.436135,-111.99933500000002,2012-04-28 08:05:00,-420,Phoenix,US,2012/4/28 15:05,train,168_9,0.3368055555555556
168,4a82c5cdf964a52054f91fe3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.448165,-111.98802,2012-04-28 08:18:00,-420,Phoenix,US,2012/4/28 15:18,train,168_9,0.3458333333333333
